Attaching to ozoneperf_datanode_2, ozoneperf_datanode_3, ozoneperf_prometheus_1, ozoneperf_freon_1, ozoneperf_jaeger_1, ozoneperf_grafana_1, ozoneperf_datanode_1, ozoneperf_om_1, ozoneperf_scm_1, ozoneperf_s3g_1
prometheus_1  | level=info ts=2019-10-21T04:24:50.849Z caller=main.go:296 msg="no time or size retention was set so using the default time retention" duration=15d
datanode_3    | 2019-10-21 04:25:07,426 INFO storage.RaftStorageDirectory: Lock on /data/metadata/ratis/19eca1ec-bb63-4257-9071-fe0caa3b6c18/in_use.lock acquired by nodename 7@9cfef46f91f9
datanode_2    | 2019-10-21 04:25:07,421 INFO impl.RaftServerImpl: 55ca329e-dd32-405c-ae75-abedf8d4216b@group-FE0CAA3B6C18: ConfigurationManager, init=-1: [55ca329e-dd32-405c-ae75-abedf8d4216b:172.18.0.10:9858, 0dffca85-1196-4c3d-a622-719b03759be6:172.18.0.11:9858, 5ae0dc40-40f8-4aea-be53-c48be6804c60:172.18.0.5:9858], old=null, confs=<EMPTY_MAP>
datanode_3    | 2019-10-21 04:25:07,433 INFO storage.RaftStorage: Storage directory /data/metadata/ratis/19eca1ec-bb63-4257-9071-fe0caa3b6c18 has been successfully formatted.
datanode_2    | 2019-10-21 04:25:07,421 INFO server.RaftServerConfigKeys: raft.server.storage.dir = [/data/metadata/ratis] (custom)
datanode_3    | 2019-10-21 04:25:07,433 [pool-8-thread-1] INFO       - group-FE0CAA3B6C18: The snapshot info is null. Setting the last applied indexto:(t:0, i:~)
scm_1         | 	at org.apache.hadoop.hdds.scm.pipeline.PipelineFactory.create(PipelineFactory.java:58)
datanode_2    | 2019-10-21 04:25:07,422 INFO server.RaftServerConfigKeys: raft.server.log.corruption.policy = EXCEPTION (default)
datanode_3    | 2019-10-21 04:25:07,433 INFO server.RaftServerConfigKeys: raft.server.notification.no-leader.timeout = 120s (custom)
datanode_1    | 2019-10-21 04:25:07,171 INFO impl.RaftServerImpl: 5ae0dc40-40f8-4aea-be53-c48be6804c60@group-A8B8D881FA3D: ConfigurationManager, init=-1: [55ca329e-dd32-405c-ae75-abedf8d4216b:172.18.0.10:9858, 0dffca85-1196-4c3d-a622-719b03759be6:172.18.0.11:9858, 5ae0dc40-40f8-4aea-be53-c48be6804c60:172.18.0.5:9858], old=null, confs=<EMPTY_MAP>
scm_1         | 	at org.apache.hadoop.hdds.scm.pipeline.SCMPipelineManager.createPipeline(SCMPipelineManager.java:195)
datanode_2    | 2019-10-21 04:25:07,422 INFO storage.RaftStorageDirectory: The storage directory /data/metadata/ratis/19eca1ec-bb63-4257-9071-fe0caa3b6c18 does not exist. Creating ...
datanode_3    | 2019-10-21 04:25:07,434 INFO server.RaftServerConfigKeys: raft.server.log.use.memory = false (default)
datanode_1    | 2019-10-21 04:25:07,171 INFO server.RaftServerConfigKeys: raft.server.storage.dir = [/data/metadata/ratis] (custom)
scm_1         | 	at org.apache.hadoop.hdds.scm.pipeline.BackgroundPipelineCreator.createPipelines(BackgroundPipelineCreator.java:100)
datanode_2    | 2019-10-21 04:25:07,426 INFO storage.RaftStorageDirectory: Lock on /data/metadata/ratis/19eca1ec-bb63-4257-9071-fe0caa3b6c18/in_use.lock acquired by nodename 8@ff4dfb4485e7
datanode_3    | 2019-10-21 04:25:07,434 INFO server.RaftServerConfigKeys: raft.server.log.purge.gap = 1000000 (custom)
datanode_1    | 2019-10-21 04:25:07,171 INFO server.RaftServerConfigKeys: raft.server.log.corruption.policy = EXCEPTION (default)
scm_1         | 	at java.base/java.util.concurrent.Executors$RunnableAdapter.call(Executors.java:515)
datanode_2    | 2019-10-21 04:25:07,433 INFO storage.RaftStorage: Storage directory /data/metadata/ratis/19eca1ec-bb63-4257-9071-fe0caa3b6c18 has been successfully formatted.
datanode_3    | 2019-10-21 04:25:07,434 INFO server.RaftServerConfigKeys: raft.server.log.appender.buffer.byte-limit = 33554432 (custom)
datanode_1    | 2019-10-21 04:25:07,172 INFO storage.RaftStorageDirectory: The storage directory /data/metadata/ratis/870082cc-8c1b-4dca-b3b4-a8b8d881fa3d does not exist. Creating ...
scm_1         | 	at java.base/java.util.concurrent.FutureTask.run(FutureTask.java:264)
datanode_2    | 2019-10-21 04:25:07,433 [pool-8-thread-1] INFO       - group-FE0CAA3B6C18: The snapshot info is null. Setting the last applied indexto:(t:0, i:~)
datanode_3    | 2019-10-21 04:25:07,434 INFO server.RaftServerConfigKeys: raft.server.log.segment.size.max = 1048576 (custom)
datanode_1    | 2019-10-21 04:25:07,237 INFO storage.RaftStorageDirectory: Lock on /data/metadata/ratis/870082cc-8c1b-4dca-b3b4-a8b8d881fa3d/in_use.lock acquired by nodename 7@44ef9383a79a
scm_1         | 	at java.base/java.util.concurrent.ScheduledThreadPoolExecutor$ScheduledFutureTask.run(ScheduledThreadPoolExecutor.java:304)
datanode_2    | 2019-10-21 04:25:07,437 INFO server.RaftServerConfigKeys: raft.server.notification.no-leader.timeout = 120s (custom)
datanode_3    | 2019-10-21 04:25:07,434 INFO server.RaftServerConfigKeys: raft.server.log.segment.cache.num.max = 2 (custom)
scm_1         | 	at java.base/java.util.concurrent.ThreadPoolExecutor.runWorker(ThreadPoolExecutor.java:1128)
datanode_2    | 2019-10-21 04:25:07,437 INFO server.RaftServerConfigKeys: raft.server.log.use.memory = false (default)
datanode_1    | 2019-10-21 04:25:07,310 INFO storage.RaftStorage: Storage directory /data/metadata/ratis/870082cc-8c1b-4dca-b3b4-a8b8d881fa3d has been successfully formatted.
datanode_3    | 2019-10-21 04:25:07,434 INFO segmented.SegmentedRaftLogWorker: new 0dffca85-1196-4c3d-a622-719b03759be6@group-FE0CAA3B6C18-SegmentedRaftLogWorker for RaftStorage:Storage Directory /data/metadata/ratis/19eca1ec-bb63-4257-9071-fe0caa3b6c18
scm_1         | 	at java.base/java.util.concurrent.ThreadPoolExecutor$Worker.run(ThreadPoolExecutor.java:628)
datanode_2    | 2019-10-21 04:25:07,437 INFO server.RaftServerConfigKeys: raft.server.log.purge.gap = 1000000 (custom)
datanode_1    | 2019-10-21 04:25:07,311 [pool-8-thread-1] INFO       - group-A8B8D881FA3D: The snapshot info is null. Setting the last applied indexto:(t:0, i:~)
datanode_3    | 2019-10-21 04:25:07,435 INFO server.RaftServerConfigKeys: raft.server.log.queue.byte-limit = 2147483647 (custom)
scm_1         | 	at java.base/java.lang.Thread.run(Thread.java:834)
datanode_2    | 2019-10-21 04:25:07,437 INFO server.RaftServerConfigKeys: raft.server.log.appender.buffer.byte-limit = 33554432 (custom)
datanode_1    | 2019-10-21 04:25:07,316 INFO server.RaftServerConfigKeys: raft.server.notification.no-leader.timeout = 120s (custom)
datanode_3    | 2019-10-21 04:25:07,435 INFO server.RaftServerConfigKeys: raft.server.log.queue.element-limit = 1024 (custom)
scm_1         | 2019-10-21 04:25:07,091 INFO pipeline.PipelineStateManager: Created pipeline Pipeline[ Id: 105c35d2-33a2-4f5b-a156-26f3cf947437, Nodes: 5ae0dc40-40f8-4aea-be53-c48be6804c60{ip: 172.18.0.5, host: ozoneperf_datanode_1.ozoneperf_default, networkLocation: /default-rack, certSerialId: null}55ca329e-dd32-405c-ae75-abedf8d4216b{ip: 172.18.0.10, host: ozoneperf_datanode_2.ozoneperf_default, networkLocation: /default-rack, certSerialId: null}0dffca85-1196-4c3d-a622-719b03759be6{ip: 172.18.0.11, host: ozoneperf_datanode_3.ozoneperf_default, networkLocation: /default-rack, certSerialId: null}, Type:RATIS, Factor:THREE, State:OPEN]
scm_1         | 2019-10-21 04:25:07,359 INFO pipeline.PipelineStateManager: Created pipeline Pipeline[ Id: 870082cc-8c1b-4dca-b3b4-a8b8d881fa3d, Nodes: 5ae0dc40-40f8-4aea-be53-c48be6804c60{ip: 172.18.0.5, host: ozoneperf_datanode_1.ozoneperf_default, networkLocation: /default-rack, certSerialId: null}55ca329e-dd32-405c-ae75-abedf8d4216b{ip: 172.18.0.10, host: ozoneperf_datanode_2.ozoneperf_default, networkLocation: /default-rack, certSerialId: null}0dffca85-1196-4c3d-a622-719b03759be6{ip: 172.18.0.11, host: ozoneperf_datanode_3.ozoneperf_default, networkLocation: /default-rack, certSerialId: null}, Type:RATIS, Factor:THREE, State:OPEN]
scm_1         | 2019-10-21 04:25:07,468 INFO pipeline.PipelineStateManager: Created pipeline Pipeline[ Id: 19eca1ec-bb63-4257-9071-fe0caa3b6c18, Nodes: 55ca329e-dd32-405c-ae75-abedf8d4216b{ip: 172.18.0.10, host: ozoneperf_datanode_2.ozoneperf_default, networkLocation: /default-rack, certSerialId: null}5ae0dc40-40f8-4aea-be53-c48be6804c60{ip: 172.18.0.5, host: ozoneperf_datanode_1.ozoneperf_default, networkLocation: /default-rack, certSerialId: null}0dffca85-1196-4c3d-a622-719b03759be6{ip: 172.18.0.11, host: ozoneperf_datanode_3.ozoneperf_default, networkLocation: /default-rack, certSerialId: null}, Type:RATIS, Factor:THREE, State:OPEN]
datanode_3    | 2019-10-21 04:25:07,435 INFO server.RaftServerConfigKeys: raft.server.log.segment.size.max = 1048576 (custom)
scm_1         | 2019-10-21 04:25:07,628 INFO pipeline.PipelineStateManager: Created pipeline Pipeline[ Id: c2801c1e-cde1-4c4f-84c3-9dc18109b6f2, Nodes: 5ae0dc40-40f8-4aea-be53-c48be6804c60{ip: 172.18.0.5, host: ozoneperf_datanode_1.ozoneperf_default, networkLocation: /default-rack, certSerialId: null}55ca329e-dd32-405c-ae75-abedf8d4216b{ip: 172.18.0.10, host: ozoneperf_datanode_2.ozoneperf_default, networkLocation: /default-rack, certSerialId: null}0dffca85-1196-4c3d-a622-719b03759be6{ip: 172.18.0.11, host: ozoneperf_datanode_3.ozoneperf_default, networkLocation: /default-rack, certSerialId: null}, Type:RATIS, Factor:THREE, State:OPEN]
scm_1         | 2019-10-21 04:25:08,405 INFO pipeline.PipelineStateManager: Created pipeline Pipeline[ Id: 4882d9ce-2b3a-40de-8587-57ce287c1203, Nodes: 5ae0dc40-40f8-4aea-be53-c48be6804c60{ip: 172.18.0.5, host: ozoneperf_datanode_1.ozoneperf_default, networkLocation: /default-rack, certSerialId: null}55ca329e-dd32-405c-ae75-abedf8d4216b{ip: 172.18.0.10, host: ozoneperf_datanode_2.ozoneperf_default, networkLocation: /default-rack, certSerialId: null}0dffca85-1196-4c3d-a622-719b03759be6{ip: 172.18.0.11, host: ozoneperf_datanode_3.ozoneperf_default, networkLocation: /default-rack, certSerialId: null}, Type:RATIS, Factor:THREE, State:OPEN]
scm_1         | 2019-10-21 04:25:08,636 INFO pipeline.PipelineStateManager: Created pipeline Pipeline[ Id: 4fb9bb88-78bd-48a3-b2c9-1aac234c7771, Nodes: 55ca329e-dd32-405c-ae75-abedf8d4216b{ip: 172.18.0.10, host: ozoneperf_datanode_2.ozoneperf_default, networkLocation: /default-rack, certSerialId: null}5ae0dc40-40f8-4aea-be53-c48be6804c60{ip: 172.18.0.5, host: ozoneperf_datanode_1.ozoneperf_default, networkLocation: /default-rack, certSerialId: null}0dffca85-1196-4c3d-a622-719b03759be6{ip: 172.18.0.11, host: ozoneperf_datanode_3.ozoneperf_default, networkLocation: /default-rack, certSerialId: null}, Type:RATIS, Factor:THREE, State:OPEN]
scm_1         | 2019-10-21 04:25:11,651 ERROR pipeline.RatisPipelineProvider: Failed invoke Ratis rpc org.apache.hadoop.hdds.scm.pipeline.RatisPipelineProvider$$Lambda$172/0x00000008403b1440@8655802 for 0dffca85-1196-4c3d-a622-719b03759be6
scm_1         | org.apache.ratis.protocol.TimeoutIOException: deadline exceeded after 2999763999ns
scm_1         | 	at org.apache.ratis.grpc.GrpcUtil.tryUnwrapException(GrpcUtil.java:82)
scm_1         | 	at org.apache.ratis.grpc.GrpcUtil.unwrapException(GrpcUtil.java:75)
scm_1         | 	at org.apache.ratis.grpc.client.GrpcClientProtocolClient.blockingCall(GrpcClientProtocolClient.java:184)
scm_1         | 	at org.apache.ratis.grpc.client.GrpcClientProtocolClient.groupAdd(GrpcClientProtocolClient.java:153)
scm_1         | 	at org.apache.ratis.grpc.client.GrpcClientRpc.sendRequest(GrpcClientRpc.java:94)
scm_1         | 	at org.apache.ratis.client.impl.RaftClientImpl.sendRequest(RaftClientImpl.java:278)
datanode_3    | 2019-10-21 04:25:07,435 INFO server.RaftServerConfigKeys: raft.server.log.preallocated.size = 16384 (custom)
datanode_3    | 2019-10-21 04:25:07,435 INFO server.RaftServerConfigKeys: raft.server.log.write.buffer.size = 33554432 (custom)
datanode_3    | 2019-10-21 04:25:07,435 INFO server.RaftServerConfigKeys: raft.server.log.force.sync.num = 128 (default)
scm_1         | 	at org.apache.ratis.client.impl.RaftClientImpl.groupAdd(RaftClientImpl.java:205)
datanode_3    | 2019-10-21 04:25:07,435 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync = true (default)
datanode_3    | 2019-10-21 04:25:07,435 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync.timeout = 10s (default)
datanode_3    | 2019-10-21 04:25:07,435 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync.timeout.retry = -1 (default)
scm_1         | 	at org.apache.hadoop.hdds.scm.pipeline.RatisPipelineProvider.lambda$initializePipeline$4(RatisPipelineProvider.java:184)
datanode_3    | 2019-10-21 04:25:07,436 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.caching.enabled = true (custom)
datanode_3    | 2019-10-21 04:25:07,436 INFO segmented.SegmentedRaftLogWorker: 0dffca85-1196-4c3d-a622-719b03759be6@group-FE0CAA3B6C18-SegmentedRaftLogWorker: flushIndex: setUnconditionally 0 -> -1
datanode_3    | 2019-10-21 04:25:07,436 INFO server.RaftServerConfigKeys: raft.server.snapshot.auto.trigger.enabled = true (custom)
scm_1         | 	at org.apache.hadoop.hdds.scm.pipeline.RatisPipelineProvider.lambda$null$5(RatisPipelineProvider.java:219)
scm_1         | 	at java.base/java.util.stream.ForEachOps$ForEachOp$OfRef.accept(ForEachOps.java:183)
datanode_1    | 2019-10-21 04:25:07,316 INFO server.RaftServerConfigKeys: raft.server.log.use.memory = false (default)
datanode_2    | 2019-10-21 04:25:07,438 INFO server.RaftServerConfigKeys: raft.server.log.segment.size.max = 1048576 (custom)
datanode_1    | 2019-10-21 04:25:07,317 INFO server.RaftServerConfigKeys: raft.server.log.purge.gap = 1000000 (custom)
datanode_1    | 2019-10-21 04:25:07,317 INFO server.RaftServerConfigKeys: raft.server.log.appender.buffer.byte-limit = 33554432 (custom)
scm_1         | 	at java.base/java.util.ArrayList$ArrayListSpliterator.forEachRemaining(ArrayList.java:1654)
scm_1         | 	at java.base/java.util.stream.AbstractPipeline.copyInto(AbstractPipeline.java:484)
datanode_1    | 2019-10-21 04:25:07,317 INFO server.RaftServerConfigKeys: raft.server.log.segment.size.max = 1048576 (custom)
scm_1         | 	at java.base/java.util.stream.ForEachOps$ForEachTask.compute(ForEachOps.java:290)
datanode_2    | 2019-10-21 04:25:07,438 INFO server.RaftServerConfigKeys: raft.server.log.segment.cache.num.max = 2 (custom)
datanode_1    | 2019-10-21 04:25:07,320 INFO server.RaftServerConfigKeys: raft.server.log.segment.cache.num.max = 2 (custom)
scm_1         | 	at java.base/java.util.concurrent.CountedCompleter.exec(CountedCompleter.java:746)
datanode_3    | 2019-10-21 04:25:07,437 INFO server.RaftServerConfigKeys: raft.server.snapshot.auto.trigger.threshold = 10000 (custom)
datanode_2    | 2019-10-21 04:25:07,438 INFO segmented.SegmentedRaftLogWorker: new 55ca329e-dd32-405c-ae75-abedf8d4216b@group-FE0CAA3B6C18-SegmentedRaftLogWorker for RaftStorage:Storage Directory /data/metadata/ratis/19eca1ec-bb63-4257-9071-fe0caa3b6c18
datanode_1    | 2019-10-21 04:25:07,320 INFO segmented.SegmentedRaftLogWorker: new 5ae0dc40-40f8-4aea-be53-c48be6804c60@group-A8B8D881FA3D-SegmentedRaftLogWorker for RaftStorage:Storage Directory /data/metadata/ratis/870082cc-8c1b-4dca-b3b4-a8b8d881fa3d
scm_1         | 	at java.base/java.util.concurrent.ForkJoinTask.doExec(ForkJoinTask.java:290)
datanode_3    | 2019-10-21 04:25:07,437 INFO server.RaftServerConfigKeys: raft.server.snapshot.retention.file.num = 5 (custom)
datanode_2    | 2019-10-21 04:25:07,438 INFO server.RaftServerConfigKeys: raft.server.log.queue.byte-limit = 2147483647 (custom)
datanode_1    | 2019-10-21 04:25:07,320 INFO server.RaftServerConfigKeys: raft.server.log.queue.byte-limit = 2147483647 (custom)
scm_1         | 	at java.base/java.util.concurrent.ForkJoinPool$WorkQueue.topLevelExec(ForkJoinPool.java:1020)
datanode_3    | 2019-10-21 04:25:07,437 INFO server.RaftServerConfigKeys: raft.server.retrycache.expirytime = 600000ms (custom)
datanode_2    | 2019-10-21 04:25:07,438 INFO server.RaftServerConfigKeys: raft.server.log.queue.element-limit = 1024 (custom)
datanode_1    | 2019-10-21 04:25:07,320 INFO server.RaftServerConfigKeys: raft.server.log.queue.element-limit = 1024 (custom)
scm_1         | 	at java.base/java.util.concurrent.ForkJoinPool.scan(ForkJoinPool.java:1656)
datanode_3    | 2019-10-21 04:25:07,441 INFO impl.RaftServerImpl: 0dffca85-1196-4c3d-a622-719b03759be6@group-FE0CAA3B6C18: start as a follower, conf=-1: [55ca329e-dd32-405c-ae75-abedf8d4216b:172.18.0.10:9858, 0dffca85-1196-4c3d-a622-719b03759be6:172.18.0.11:9858, 5ae0dc40-40f8-4aea-be53-c48be6804c60:172.18.0.5:9858], old=null
datanode_2    | 2019-10-21 04:25:07,438 INFO server.RaftServerConfigKeys: raft.server.log.segment.size.max = 1048576 (custom)
datanode_1    | 2019-10-21 04:25:07,321 INFO server.RaftServerConfigKeys: raft.server.log.segment.size.max = 1048576 (custom)
scm_1         | 	at java.base/java.util.concurrent.ForkJoinPool.runWorker(ForkJoinPool.java:1594)
datanode_3    | 2019-10-21 04:25:07,441 INFO impl.RaftServerImpl: 0dffca85-1196-4c3d-a622-719b03759be6@group-FE0CAA3B6C18: changes role from      null to FOLLOWER at term 0 for startAsFollower
datanode_2    | 2019-10-21 04:25:07,438 INFO server.RaftServerConfigKeys: raft.server.log.preallocated.size = 16384 (custom)
scm_1         | 	at java.base/java.util.concurrent.ForkJoinWorkerThread.run(ForkJoinWorkerThread.java:177)
datanode_3    | 2019-10-21 04:25:07,441 INFO impl.RoleInfo: 0dffca85-1196-4c3d-a622-719b03759be6: start FollowerState
datanode_2    | 2019-10-21 04:25:07,438 INFO server.RaftServerConfigKeys: raft.server.log.write.buffer.size = 33554432 (custom)
datanode_3    | 2019-10-21 04:25:07,441 INFO util.JmxRegister: Successfully registered JMX Bean with object name Ratis:service=RaftServer,group=group-FE0CAA3B6C18,id=0dffca85-1196-4c3d-a622-719b03759be6
scm_1         | Caused by: org.apache.ratis.thirdparty.io.grpc.StatusRuntimeException: DEADLINE_EXCEEDED: deadline exceeded after 2999763999ns
datanode_1    | 2019-10-21 04:25:07,321 INFO server.RaftServerConfigKeys: raft.server.log.preallocated.size = 16384 (custom)
scm_1         | 	at org.apache.ratis.thirdparty.io.grpc.stub.ClientCalls.toStatusRuntimeException(ClientCalls.java:233)
datanode_3    | 2019-10-21 04:25:07,520 INFO impl.RaftServerProxy: 0dffca85-1196-4c3d-a622-719b03759be6: addNew group-9DC18109B6F2:[55ca329e-dd32-405c-ae75-abedf8d4216b:172.18.0.10:9858, 0dffca85-1196-4c3d-a622-719b03759be6:172.18.0.11:9858, 5ae0dc40-40f8-4aea-be53-c48be6804c60:172.18.0.5:9858] returns group-9DC18109B6F2:java.util.concurrent.CompletableFuture@438bb701[Not completed]
datanode_2    | 2019-10-21 04:25:07,438 INFO server.RaftServerConfigKeys: raft.server.log.force.sync.num = 128 (default)
datanode_1    | 2019-10-21 04:25:07,321 INFO server.RaftServerConfigKeys: raft.server.log.write.buffer.size = 33554432 (custom)
datanode_3    | 2019-10-21 04:25:07,525 INFO impl.RaftServerImpl: 0dffca85-1196-4c3d-a622-719b03759be6: new RaftServerImpl for group-9DC18109B6F2:[55ca329e-dd32-405c-ae75-abedf8d4216b:172.18.0.10:9858, 0dffca85-1196-4c3d-a622-719b03759be6:172.18.0.11:9858, 5ae0dc40-40f8-4aea-be53-c48be6804c60:172.18.0.5:9858] with ContainerStateMachine:uninitialized
datanode_2    | 2019-10-21 04:25:07,438 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync = true (default)
scm_1         | 	at org.apache.ratis.thirdparty.io.grpc.stub.ClientCalls.getUnchecked(ClientCalls.java:214)
datanode_1    | 2019-10-21 04:25:07,322 INFO server.RaftServerConfigKeys: raft.server.log.force.sync.num = 128 (default)
datanode_3    | 2019-10-21 04:25:07,525 INFO server.RaftServerConfigKeys: raft.server.rpc.timeout.min = 5s (custom)
datanode_2    | 2019-10-21 04:25:07,438 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync.timeout = 10s (default)
scm_1         | 	at org.apache.ratis.thirdparty.io.grpc.stub.ClientCalls.blockingUnaryCall(ClientCalls.java:139)
datanode_1    | 2019-10-21 04:25:07,322 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync = true (default)
datanode_3    | 2019-10-21 04:25:07,526 INFO server.RaftServerConfigKeys: raft.server.rpc.timeout.max = 5200ms (custom)
datanode_2    | 2019-10-21 04:25:07,439 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync.timeout.retry = -1 (default)
scm_1         | 	at org.apache.ratis.proto.grpc.AdminProtocolServiceGrpc$AdminProtocolServiceBlockingStub.groupManagement(AdminProtocolServiceGrpc.java:274)
datanode_1    | 2019-10-21 04:25:07,322 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync.timeout = 10s (default)
datanode_3    | 2019-10-21 04:25:07,526 INFO server.RaftServerConfigKeys: raft.server.rpcslowness.timeout = 120s (custom)
datanode_2    | 2019-10-21 04:25:07,439 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.caching.enabled = true (custom)
scm_1         | 	at org.apache.ratis.grpc.client.GrpcClientProtocolClient.lambda$groupAdd$3(GrpcClientProtocolClient.java:155)
datanode_1    | 2019-10-21 04:25:07,322 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.sync.timeout.retry = -1 (default)
datanode_3    | 2019-10-21 04:25:07,526 INFO server.RaftServerConfigKeys: raft.server.sleep.deviation.threshold = 300 (default)
datanode_2    | 2019-10-21 04:25:07,439 INFO segmented.SegmentedRaftLogWorker: 55ca329e-dd32-405c-ae75-abedf8d4216b@group-FE0CAA3B6C18-SegmentedRaftLogWorker: flushIndex: setUnconditionally 0 -> -1
scm_1         | 	at org.apache.ratis.grpc.client.GrpcClientProtocolClient.blockingCall(GrpcClientProtocolClient.java:182)
datanode_1    | 2019-10-21 04:25:07,322 INFO server.RaftServerConfigKeys: raft.server.log.statemachine.data.caching.enabled = true (custom)
datanode_3    | 2019-10-21 04:25:07,526 INFO server.RaftServerConfigKeys: raft.server.log.appender.install.snapshot.enabled = false (custom)
datanode_2    | 2019-10-21 04:25:07,439 INFO server.RaftServerConfigKeys: raft.server.snapshot.auto.trigger.enabled = true (custom)
scm_1         | 	... 16 more
datanode_1    | 2019-10-21 04:25:07,323 INFO segmented.SegmentedRaftLogWorker: 5ae0dc40-40f8-4aea-be53-c48be6804c60@group-A8B8D881FA3D-SegmentedRaftLogWorker: flushIndex: setUnconditionally 0 -> -1
datanode_2    | 2019-10-21 04:25:07,440 INFO server.RaftServerConfigKeys: raft.server.snapshot.auto.trigger.threshold = 10000 (custom)
scm_1         | 2019-10-21 04:25:11,651 ERROR pipeline.RatisPipelineProvider: Failed invoke Ratis rpc org.apache.hadoop.hdds.scm.pipeline.RatisPipelineProvider$$Lambda$172/0x00000008403b1440@8655802 for 55ca329e-dd32-405c-ae75-abedf8d4216b
datanode_2    | 2019-10-21 04:25:07,440 INFO server.RaftServerConfigKeys: raft.server.snapshot.retention.file.num = 5 (custom)
datanode_1    | 2019-10-21 04:25:07,323 INFO server.RaftServerConfigKeys: raft.server.snapshot.auto.trigger.enabled = true (custom)
datanode_3    | 2019-10-21 04:25:07,526 INFO impl.RaftServerImpl: 0dffca85-1196-4c3d-a622-719b03759be6@group-9DC18109B6F2: ConfigurationManager, init=-1: [55ca329e-dd32-405c-ae75-abedf8d4216b:172.18.0.10:9858, 0dffca85-1196-4c3d-a622-719b03759be6:172.18.0.11:9858, 5ae0dc40-40f8-4aea-be53-c48be6804c60:172.18.0.5:9858], old=null, confs=<EMPTY_MAP>
scm_1         | org.apache.ratis.protocol.TimeoutIOException: deadline exceeded after 2998410202ns
datanode_2    | 2019-10-21 04:25:07,440 INFO server.RaftServerConfigKeys: raft.server.retrycache.expirytime = 600000ms (custom)
datanode_1    | 2019-10-21 04:25:07,323 INFO server.RaftServerConfigKeys: raft.server.snapshot.auto.trigger.threshold = 10000 (custom)
scm_1         | 	at org.apache.ratis.grpc.GrpcUtil.tryUnwrapException(GrpcUtil.java:82)
datanode_3    | 2019-10-21 04:25:07,527 INFO server.RaftServerConfigKeys: raft.server.storage.dir = [/data/metadata/ratis] (custom)
datanode_2    | 2019-10-21 04:25:07,443 INFO impl.RaftServerImpl: 55ca329e-dd32-405c-ae75-abedf8d4216b@group-FE0CAA3B6C18: start as a follower, conf=-1: [55ca329e-dd32-405c-ae75-abedf8d4216b:172.18.0.10:9858, 0dffca85-1196-4c3d-a622-719b03759be6:172.18.0.11:9858, 5ae0dc40-40f8-4aea-be53-c48be6804c60:172.18.0.5:9858], old=null
datanode_1    | 2019-10-21 04:25:07,324 INFO server.RaftServerConfigKeys: raft.server.snapshot.retention.file.num = 5 (custom)
scm_1         | 	at org.apache.ratis.grpc.GrpcUtil.unwrapException(GrpcUtil.java:75)
datanode_3    | 2019-10-21 04:25:07,527 INFO server.RaftServerConfigKeys: raft.server.log.corruption.policy = EXCEPTION (default)
datanode_2    | 2019-10-21 04:25:07,444 INFO impl.RaftServerImpl: 55ca329e-dd32-405c-ae75-abedf8d4216b@group-FE0CAA3B6C18: changes role from      null to FOLLOWER at term 0 for startAsFollower
datanode_1    | 2019-10-21 04:25:07,324 INFO server.RaftServerConfigKeys: raft.server.retrycache.expirytime = 600000ms (custom)
scm_1         | 	at org.apache.ratis.grpc.client.GrpcClientProtocolClient.blockingCall(GrpcClientProtocolClient.java:184)
datanode_3    | 2019-10-21 04:25:07,527 INFO storage.RaftStorageDirectory: The storage directory /data/metadata/ratis/c2801c1e-cde1-4c4f-84c3-9dc18109b6f2 does not exist. Creating ...
datanode_2    | 2019-10-21 04:25:07,444 INFO impl.RoleInfo: 55ca329e-dd32-405c-ae75-abedf8d4216b: start FollowerState
datanode_1    | 2019-10-21 04:25:07,334 INFO impl.RaftServerImpl: 5ae0dc40-40f8-4aea-be53-c48be6804c60@group-A8B8D881FA3D: start as a follower, conf=-1: [55ca329e-dd32-405c-ae75-abedf8d4216b:172.18.0.10:9858, 0dffca85-1196-4c3d-a622-719b03759be6:172.18.0.11:9858, 5ae0dc40-40f8-4aea-be53-c48be6804c60:172.18.0.5:9858], old=null
scm_1         | 	at org.apache.ratis.grpc.client.GrpcClientProtocolClient.groupAdd(GrpcClientProtocolClient.java:153)
datanode_3    | 2019-10-21 04:25:07,534 INFO storage.RaftStorageDirectory: Lock on /data/metadata/ratis/c2801c1e-cde1-4c4f-84c3-9dc18109b6f2/in_use.lock acquired by nodename 7@9cfef46f91f9
datanode_2    | 2019-10-21 04:25:07,444 INFO util.JmxRegister: Successfully registered JMX Bean with object name Ratis:service=RaftServer,group=group-FE0CAA3B6C18,id=55ca329e-dd32-405c-ae75-abedf8d4216b
